dataset_name,file_path,sentiment_value,emotional_category,speaker_id,gender,duration,duration_trimmed,split,renamed_file_path
CREMA-D,./dataset/CREMA-D/1012_IWW_DIS_XX.wav,-1,Disgust,1012,Female,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1012_IWW_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1008_DFA_NEU_XX.wav,0,Neutrality,1008,Female,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1008_DFA_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1038_DFA_FEA_XX.wav,-1,Fear,1038,Male,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1038_DFA_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1028_ITH_DIS_XX.wav,-1,Disgust,1028,Female,3.07,3.07,train,./dataset/splitted/train/CREMA-D_1028_ITH_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1019_DFA_HAP_XX.wav,1,Happiness,1019,Male,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1019_DFA_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1008_IWW_SAD_XX.wav,-1,Sadness,1008,Female,3.07,3.07,train,./dataset/splitted/train/CREMA-D_1008_IWW_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1025_WSI_DIS_XX.wav,-1,Disgust,1025,Female,2.54,2.54,train,./dataset/splitted/train/CREMA-D_1025_WSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1034_TIE_SAD_XX.wav,-1,Sadness,1034,Male,2.77,2.77,train,./dataset/splitted/train/CREMA-D_1034_TIE_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1030_WSI_DIS_XX.wav,-1,Disgust,1030,Female,3.14,3.14,train,./dataset/splitted/train/CREMA-D_1030_WSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1021_TIE_SAD_XX.wav,-1,Sadness,1021,Female,3.4,3.4,train,./dataset/splitted/train/CREMA-D_1021_TIE_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1086_DFA_NEU_XX.wav,0,Neutrality,1086,Male,1.87,1.87,train,./dataset/splitted/train/CREMA-D_1086_DFA_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1089_IWW_DIS_XX.wav,-1,Disgust,1089,Female,3.17,3.17,train,./dataset/splitted/train/CREMA-D_1089_IWW_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1082_WSI_HAP_XX.wav,1,Happiness,1082,Female,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1082_WSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1005_ITH_NEU_XX.wav,0,Neutrality,1005,Male,3.37,3.37,train,./dataset/splitted/train/CREMA-D_1005_ITH_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1010_ITH_NEU_XX.wav,0,Neutrality,1010,Female,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1010_ITH_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1061_IEO_DIS_LO.wav,-1,Disgust,1061,Female,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1061_IEO_DIS_LO_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1074_IEO_DIS_LO.wav,-1,Disgust,1074,Female,1.84,1.84,train,./dataset/splitted/train/CREMA-D_1074_IEO_DIS_LO_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1047_ITH_ANG_XX.wav,-1,Anger,1047,Female,3.0,3.0,train,./dataset/splitted/train/CREMA-D_1047_ITH_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1052_ITH_ANG_XX.wav,-1,Anger,1052,Female,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1052_ITH_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1033_TIE_FEA_XX.wav,-1,Fear,1033,Male,2.94,2.94,train,./dataset/splitted/train/CREMA-D_1033_TIE_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1026_TIE_FEA_XX.wav,-1,Fear,1026,Male,2.5,2.5,train,./dataset/splitted/train/CREMA-D_1026_TIE_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1012_TIE_HAP_XX.wav,1,Happiness,1012,Female,3.57,3.57,train,./dataset/splitted/train/CREMA-D_1012_TIE_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1007_TIE_HAP_XX.wav,1,Happiness,1007,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1007_TIE_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1027_ITH_SAD_XX.wav,-1,Sadness,1027,Male,2.7,2.7,train,./dataset/splitted/train/CREMA-D_1027_ITH_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1032_ITH_SAD_XX.wav,-1,Sadness,1032,Male,3.2,3.2,train,./dataset/splitted/train/CREMA-D_1032_ITH_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1034_IEO_NEU_XX.wav,0,Neutrality,1034,Male,1.7,1.7,train,./dataset/splitted/train/CREMA-D_1034_IEO_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1021_IEO_NEU_XX.wav,0,Neutrality,1021,Female,2.07,2.07,train,./dataset/splitted/train/CREMA-D_1021_IEO_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1082_DFA_HAP_XX.wav,1,Happiness,1082,Female,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1082_DFA_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1080_IEO_ANG_LO.wav,-1,Anger,1080,Male,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1080_IEO_ANG_LO_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1068_IWW_ANG_XX.wav,-1,Anger,1068,Male,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1068_IWW_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1030_DFA_DIS_XX.wav,-1,Disgust,1030,Female,2.44,2.44,train,./dataset/splitted/train/CREMA-D_1030_DFA_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1001_ITH_HAP_XX.wav,1,Happiness,1001,Male,2.47,2.47,train,./dataset/splitted/train/CREMA-D_1001_ITH_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1086_WSI_NEU_XX.wav,0,Neutrality,1086,Male,2.17,2.17,train,./dataset/splitted/train/CREMA-D_1086_WSI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1014_ITH_HAP_XX.wav,1,Happiness,1014,Male,2.44,2.44,train,./dataset/splitted/train/CREMA-D_1014_ITH_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1025_DFA_DIS_XX.wav,-1,Disgust,1025,Female,4.0,4.0,train,./dataset/splitted/train/CREMA-D_1025_DFA_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1020_ITH_FEA_XX.wav,-1,Fear,1020,Female,3.17,3.17,train,./dataset/splitted/train/CREMA-D_1020_ITH_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1035_ITH_FEA_XX.wav,-1,Fear,1035,Male,2.5,2.5,train,./dataset/splitted/train/CREMA-D_1035_ITH_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1016_TIE_NEU_XX.wav,0,Neutrality,1016,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1016_TIE_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1003_TIE_NEU_XX.wav,0,Neutrality,1003,Female,2.54,2.54,train,./dataset/splitted/train/CREMA-D_1003_TIE_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1054_TIE_ANG_XX.wav,-1,Anger,1054,Female,2.47,2.47,train,./dataset/splitted/train/CREMA-D_1054_TIE_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1041_TIE_ANG_XX.wav,-1,Anger,1041,Male,2.74,2.74,test,./dataset/splitted/test/CREMA-D_1041_TIE_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1080_IWL_FEA_XX.wav,-1,Fear,1080,Male,3.5,3.5,train,./dataset/splitted/train/CREMA-D_1080_IWL_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1061_TSI_DIS_XX.wav,-1,Disgust,1061,Female,2.5,2.5,train,./dataset/splitted/train/CREMA-D_1061_TSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1074_TSI_DIS_XX.wav,-1,Disgust,1074,Female,2.74,2.74,train,./dataset/splitted/train/CREMA-D_1074_TSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1018_IOM_SAD_XX.wav,-1,Sadness,1018,Male,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1018_IOM_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1050_TAI_DIS_XX.wav,-1,Disgust,1050,Male,3.57,3.57,test,./dataset/splitted/test/CREMA-D_1050_TAI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1045_TAI_DIS_XX.wav,-1,Disgust,1045,Male,3.24,3.24,train,./dataset/splitted/train/CREMA-D_1045_TAI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1008_MTI_NEU_XX.wav,0,Neutrality,1008,Female,2.9,2.9,train,./dataset/splitted/train/CREMA-D_1008_MTI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1087_IWL_SAD_XX.wav,-1,Sadness,1087,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1087_IWL_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1043_IEO_DIS_HI.wav,-1,Disgust,1043,Female,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1043_IEO_DIS_HI_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1056_IEO_DIS_HI.wav,-1,Disgust,1056,Female,3.77,3.77,train,./dataset/splitted/train/CREMA-D_1056_IEO_DIS_HI_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1052_IEO_DIS_MD.wav,-1,Disgust,1052,Female,2.9,2.9,train,./dataset/splitted/train/CREMA-D_1052_IEO_DIS_MD_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1047_IEO_DIS_MD.wav,-1,Disgust,1047,Female,2.57,2.57,train,./dataset/splitted/train/CREMA-D_1047_IEO_DIS_MD_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1006_IWL_DIS_XX.wav,-1,Disgust,1006,Female,3.47,3.47,train,./dataset/splitted/train/CREMA-D_1006_IWL_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1013_IWL_DIS_XX.wav,-1,Disgust,1013,Female,3.0,3.0,train,./dataset/splitted/train/CREMA-D_1013_IWL_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1019_MTI_HAP_XX.wav,1,Happiness,1019,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1019_MTI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1038_MTI_FEA_XX.wav,-1,Fear,1038,Male,2.77,2.77,train,./dataset/splitted/train/CREMA-D_1038_MTI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1080_TSI_ANG_XX.wav,-1,Anger,1080,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1080_TSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1078_IOM_ANG_XX.wav,-1,Anger,1078,Female,2.74,2.74,train,./dataset/splitted/train/CREMA-D_1078_IOM_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1029_ITS_DIS_XX.wav,-1,Disgust,1029,Female,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1029_ITS_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1022_MTI_SAD_XX.wav,-1,Sadness,1022,Male,2.87,2.87,train,./dataset/splitted/train/CREMA-D_1022_MTI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1037_MTI_SAD_XX.wav,-1,Sadness,1037,Female,3.04,3.04,train,./dataset/splitted/train/CREMA-D_1037_MTI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1086_ITS_HAP_XX.wav,1,Happiness,1086,Male,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1086_ITS_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1025_MTI_FEA_XX.wav,-1,Fear,1025,Female,3.17,3.17,train,./dataset/splitted/train/CREMA-D_1025_MTI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1030_MTI_FEA_XX.wav,-1,Fear,1030,Female,3.0,3.0,train,./dataset/splitted/train/CREMA-D_1030_MTI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1004_MTI_HAP_XX.wav,1,Happiness,1004,Female,3.2,3.2,test,./dataset/splitted/test/CREMA-D_1004_MTI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1011_MTI_HAP_XX.wav,1,Happiness,1011,Male,2.77,2.77,train,./dataset/splitted/train/CREMA-D_1011_MTI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1065_IOM_ANG_XX.wav,-1,Anger,1065,Male,2.07,2.07,train,./dataset/splitted/train/CREMA-D_1065_IOM_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1088_TSI_ANG_XX.wav,-1,Anger,1088,Male,2.07,2.07,train,./dataset/splitted/train/CREMA-D_1088_TSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1070_IOM_ANG_XX.wav,-1,Anger,1070,Male,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1070_IOM_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1027_IOM_NEU_XX.wav,0,Neutrality,1027,Male,2.28,2.28,train,./dataset/splitted/train/CREMA-D_1027_IOM_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1032_IOM_NEU_XX.wav,0,Neutrality,1032,Male,2.1,2.1,train,./dataset/splitted/train/CREMA-D_1032_IOM_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1034_ITS_DIS_XX.wav,-1,Disgust,1034,Male,2.94,2.94,train,./dataset/splitted/train/CREMA-D_1034_ITS_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1021_ITS_DIS_XX.wav,-1,Disgust,1021,Female,3.14,3.14,train,./dataset/splitted/train/CREMA-D_1021_ITS_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1084_IOM_DIS_XX.wav,-1,Disgust,1084,Female,3.04,3.04,train,./dataset/splitted/train/CREMA-D_1084_IOM_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1069_TSI_DIS_XX.wav,-1,Disgust,1069,Male,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1069_TSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1091_IOM_DIS_XX.wav,-1,Disgust,1091,Female,2.67,2.67,test,./dataset/splitted/test/CREMA-D_1091_IOM_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1082_ITS_NEU_XX.wav,0,Neutrality,1082,Female,2.2,2.2,train,./dataset/splitted/train/CREMA-D_1082_ITS_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1088_IWL_FEA_XX.wav,-1,Fear,1088,Male,3.37,3.37,train,./dataset/splitted/train/CREMA-D_1088_IWL_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1058_TAI_DIS_XX.wav,-1,Disgust,1058,Female,3.2,3.2,train,./dataset/splitted/train/CREMA-D_1058_TAI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1005_IOM_SAD_XX.wav,-1,Sadness,1005,Male,3.0,3.0,train,./dataset/splitted/train/CREMA-D_1005_IOM_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1010_IOM_SAD_XX.wav,-1,Sadness,1010,Female,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1010_IOM_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1015_MTI_NEU_XX.wav,0,Neutrality,1015,Male,1.63,1.63,train,./dataset/splitted/train/CREMA-D_1015_MTI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1042_MTI_ANG_XX.wav,-1,Anger,1042,Male,2.44,2.44,train,./dataset/splitted/train/CREMA-D_1042_MTI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1057_MTI_ANG_XX.wav,-1,Anger,1057,Male,3.17,3.17,test,./dataset/splitted/test/CREMA-D_1057_MTI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1023_IOM_HAP_XX.wav,1,Happiness,1023,Male,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1023_IOM_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1036_IOM_HAP_XX.wav,1,Happiness,1036,Male,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1036_IOM_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1002_IOM_FEA_XX.wav,-1,Fear,1002,Female,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1002_IOM_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1017_IOM_FEA_XX.wav,-1,Fear,1017,Male,2.04,2.04,train,./dataset/splitted/train/CREMA-D_1017_IOM_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1029_IEO_NEU_XX.wav,0,Neutrality,1029,Female,2.4,2.4,train,./dataset/splitted/train/CREMA-D_1029_IEO_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1088_IEO_ANG_LO.wav,-1,Anger,1088,Male,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1088_IEO_ANG_LO_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1075_IWW_ANG_XX.wav,-1,Anger,1075,Female,2.77,2.77,train,./dataset/splitted/train/CREMA-D_1075_IWW_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1060_IWW_ANG_XX.wav,-1,Anger,1060,Female,2.14,2.14,train,./dataset/splitted/train/CREMA-D_1060_IWW_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1037_IWW_NEU_XX.wav,0,Neutrality,1037,Female,2.64,2.64,train,./dataset/splitted/train/CREMA-D_1037_IWW_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1022_IWW_NEU_XX.wav,0,Neutrality,1022,Male,1.94,1.94,train,./dataset/splitted/train/CREMA-D_1022_IWW_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1028_ITH_FEA_XX.wav,-1,Fear,1028,Female,3.1,3.1,train,./dataset/splitted/train/CREMA-D_1028_ITH_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1038_DFA_DIS_XX.wav,-1,Disgust,1038,Male,3.24,3.24,train,./dataset/splitted/train/CREMA-D_1038_DFA_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1009_ITH_HAP_XX.wav,1,Happiness,1009,Female,2.4,2.4,test,./dataset/splitted/test/CREMA-D_1009_ITH_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1049_TIE_ANG_XX.wav,-1,Anger,1049,Female,2.67,2.67,train,./dataset/splitted/train/CREMA-D_1049_TIE_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1015_IWW_SAD_XX.wav,-1,Sadness,1015,Male,2.27,2.27,train,./dataset/splitted/train/CREMA-D_1015_IWW_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1081_IWW_DIS_XX.wav,-1,Disgust,1081,Male,3.5,3.5,test,./dataset/splitted/test/CREMA-D_1081_IWW_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1038_WSI_DIS_XX.wav,-1,Disgust,1038,Male,3.54,3.54,train,./dataset/splitted/train/CREMA-D_1038_WSI_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1029_TIE_SAD_XX.wav,-1,Sadness,1029,Female,3.07,3.07,train,./dataset/splitted/train/CREMA-D_1029_TIE_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1033_IWW_HAP_XX.wav,1,Happiness,1033,Male,1.7,1.7,train,./dataset/splitted/train/CREMA-D_1033_IWW_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1026_IWW_HAP_XX.wav,1,Happiness,1026,Male,1.87,1.87,train,./dataset/splitted/train/CREMA-D_1026_IWW_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1012_IWW_FEA_XX.wav,-1,Fear,1012,Female,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1012_IWW_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1018_ITH_NEU_XX.wav,0,Neutrality,1018,Male,2.2,2.2,train,./dataset/splitted/train/CREMA-D_1018_ITH_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1007_IWW_FEA_XX.wav,-1,Fear,1007,Male,2.24,2.24,train,./dataset/splitted/train/CREMA-D_1007_IWW_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1069_IEO_DIS_LO.wav,-1,Disgust,1069,Male,1.77,1.77,train,./dataset/splitted/train/CREMA-D_1069_IEO_DIS_LO_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1015_WSI_NEU_XX.wav,0,Neutrality,1015,Male,2.74,2.74,train,./dataset/splitted/train/CREMA-D_1015_WSI_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1087_ITH_HAP_XX.wav,1,Happiness,1087,Male,1.84,1.84,train,./dataset/splitted/train/CREMA-D_1087_ITH_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1057_WSI_ANG_XX.wav,-1,Anger,1057,Male,2.9,2.9,test,./dataset/splitted/test/CREMA-D_1057_WSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1042_WSI_ANG_XX.wav,-1,Anger,1042,Male,2.37,2.37,train,./dataset/splitted/train/CREMA-D_1042_WSI_ANG_XX_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1085_TIE_NEU_XX.wav,0,Neutrality,1085,Male,2.3,2.3,train,./dataset/splitted/train/CREMA-D_1085_TIE_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1022_DFA_SAD_XX.wav,-1,Sadness,1022,Male,2.37,2.37,train,./dataset/splitted/train/CREMA-D_1022_DFA_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1037_DFA_SAD_XX.wav,-1,Sadness,1037,Female,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1037_DFA_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1090_TIE_NEU_XX.wav,0,Neutrality,1090,Male,2.44,2.44,train,./dataset/splitted/train/CREMA-D_1090_TIE_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1004_DFA_HAP_XX.wav,1,Happiness,1004,Female,2.74,2.74,test,./dataset/splitted/test/CREMA-D_1004_DFA_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1035_ITH_DIS_XX.wav,-1,Disgust,1035,Male,3.0,3.0,train,./dataset/splitted/train/CREMA-D_1035_ITH_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1020_ITH_DIS_XX.wav,-1,Disgust,1020,Female,4.3,4.3,train,./dataset/splitted/train/CREMA-D_1020_ITH_DIS_XX_Disgust_-1.wav
CREMA-D,./dataset/CREMA-D/1011_DFA_HAP_XX.wav,1,Happiness,1011,Male,2.04,2.04,train,./dataset/splitted/train/CREMA-D_1011_DFA_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1025_DFA_FEA_XX.wav,-1,Fear,1025,Female,2.8,2.8,train,./dataset/splitted/train/CREMA-D_1025_DFA_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1013_IEO_ANG_LO.wav,-1,Anger,1013,Female,1.67,1.67,train,./dataset/splitted/train/CREMA-D_1013_IEO_ANG_LO_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1006_IEO_ANG_LO.wav,-1,Anger,1006,Female,2.5,2.5,train,./dataset/splitted/train/CREMA-D_1006_IEO_ANG_LO_Anger_-1.wav
CREMA-D,./dataset/CREMA-D/1030_DFA_FEA_XX.wav,-1,Fear,1030,Female,2.97,2.97,train,./dataset/splitted/train/CREMA-D_1030_DFA_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1011_WSI_HAP_XX.wav,1,Happiness,1011,Male,2.34,2.34,train,./dataset/splitted/train/CREMA-D_1011_WSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1004_WSI_HAP_XX.wav,1,Happiness,1004,Female,2.57,2.57,test,./dataset/splitted/test/CREMA-D_1004_WSI_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1083_ITH_NEU_XX.wav,0,Neutrality,1083,Male,2.6,2.6,train,./dataset/splitted/train/CREMA-D_1083_ITH_NEU_XX_Neutrality_0.wav
CREMA-D,./dataset/CREMA-D/1089_IWW_FEA_XX.wav,-1,Fear,1089,Female,2.54,2.54,train,./dataset/splitted/train/CREMA-D_1089_IWW_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1030_WSI_FEA_XX.wav,-1,Fear,1030,Female,2.94,2.94,train,./dataset/splitted/train/CREMA-D_1030_WSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1025_WSI_FEA_XX.wav,-1,Fear,1025,Female,1.9,1.9,train,./dataset/splitted/train/CREMA-D_1025_WSI_FEA_XX_Fear_-1.wav
CREMA-D,./dataset/CREMA-D/1081_TIE_HAP_XX.wav,1,Happiness,1081,Male,2.54,2.54,test,./dataset/splitted/test/CREMA-D_1081_TIE_HAP_XX_Happiness_1.wav
CREMA-D,./dataset/CREMA-D/1073_IEO_SAD_LO.wav,-1,Sadness,1073,Female,1.77,1.77,train,./dataset/splitted/train/CREMA-D_1073_IEO_SAD_LO_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1066_IEO_SAD_LO.wav,-1,Sadness,1066,Male,2.37,2.37,train,./dataset/splitted/train/CREMA-D_1066_IEO_SAD_LO_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1037_WSI_SAD_XX.wav,-1,Sadness,1037,Female,2.7,2.7,train,./dataset/splitted/train/CREMA-D_1037_WSI_SAD_XX_Sadness_-1.wav
CREMA-D,./dataset/CREMA-D/1026_TIE_DIS_XX.wav,-1,Disgust,1026,Male,3.14,3.14,train,./dataset/splitted/train/CREMA-D_1026_TIE_DIS_XX_Disgust_-1.wav
